 3378E+02 6081E-03 "3,6-dimethyloctane"                     "15869-94-0"  ""
 3628E+02 6530E-03 "4,4-dimethyloctane"                     "15869-95-1"  ""
 3651E+02 6571E-03 "4,5-dimethyloctane"                     "15869-96-2"  ""
 3172E+02 5709E-03 "4-propylheptane"                        "3178-29-8"   ""
 3633E+02 6539E-03 "4-(1-methylethyl)-heptane"              "52896-87-4"  ""
 3647E+02 6564E-03 "3-ethyl-2-methylheptane"                "14676-29-0"  ""
 3457E+02 6222E-03 "4-ethyl-2-methylheptane"                "52896-88-5"  ""
 3504E+02 6308E-03 "5-ethyl-2-methylheptane"                "13475-78-0"  ""
 4037E+02 7267E-03 "3-ethyl-3-methylheptane"                "17302-01-1"  ""
 3815E+02 6866E-03 "4-ethyl-3-methylheptane"                "52896-89-6"  ""
 3431E+02 6176E-03 "3-ethyl-5-methylheptane"                "52896-90-9"  ""
 3808E+02 6854E-03 "3-ethyl-4-methylheptane"                "52896-91-0"  ""
 3945E+02 7101E-03 "4-ethyl-4-methylheptane"                "17302-04-4"  ""
 3774E+02 6793E-03 "2,2,3-trimethylheptane"                 "52896-92-1"  ""
 3382E+02 6088E-03 "2,2,4-trimethylheptane"                 "14720-74-2"  ""
 3431E+02 6175E-03 "2,2,5-trimethylheptane"                 "20291-95-6"  ""
 3198E+02 5756E-03 "2,2,6-trimethylheptane"                 "1190-83-6"   ""
 3955E+02 7120E-03 "2,3,3-trimethylheptane"                 "52896-93-2"  ""
 3805E+02 6849E-03 "2,3,4-trimethylheptane"                 "52896-95-4"  ""
 3970E+02 7145E-03 "2,3,5-trimethylheptane"                 "20278-85-7"  ""
 3447E+02 6204E-03 "2,3,6-trimethylheptane"                 "4032-93-3"   ""
 3638E+02 6548E-03 "2,4,4-trimethylheptane"                 "4032-92-2"   ""
 3640E+02 6551E-03 "2,4,5-trimethylheptane"                 "20278-84-6"  ""
 3047E+02 5485E-03 "2,4,6-trimethylheptane"                 "2613-61-8"   ""
 3536E+02 6365E-03 "2,5,5-trimethylheptane"                 "1189-99-7"   ""
 4144E+02 7459E-03 "3,3,4-trimethylheptane"                 "20278-87-9"  ""
 3889E+02 7000E-03 "3,3,5-trimethylheptane"                 "7154-80-5"   ""
 4153E+02 7475E-03 "3,4,4-trimethylheptane"                 "20278-88-0"  ""
 3988E+02 7178E-03 "3,4,5-trimethylheptane"                 "20278-89-1"  ""
 4950E+02 8910E-03 "2-methyl-3-(1-methylethyl)-hexane"      "62016-13-1"  ""
 4296E+02 7732E-03 "3,3-diethylhexane"                      "17302-02-2"  ""
 3995E+02 7191E-03 "3,4-diethylhexane"                      "19398-77-7"  ""
 3942E+02 7096E-03 "3-ethyl-2,2-dimethylhexane"             "20291-91-2"  ""
 3395E+02 6111E-03 "4-ethyl-2,2-dimethylhexane"             "52896-99-8"  ""
 4321E+02 7778E-03 "3-ethyl-2,3-dimethylhexane"             "52897-00-4"  ""
 3979E+02 7163E-03 "4-ethyl-2,3-dimethylhexane"             "52897-01-5"  ""
 3990E+02 7182E-03 "3-ethyl-2,4-dimethylhexane"             "7220-26-0"   ""
 4153E+02 7475E-03 "4-ethyl-2,4-dimethylhexane"             "52897-03-7"  ""
 3624E+02 6522E-03 "3-ethyl-2,5-dimethylhexane"             "52897-04-8"  ""
 4329E+02 7793E-03 "4-ethyl-3,3-dimethylhexane"             "52897-05-9"  ""
 4338E+02 7807E-03 "3-ethyl-3,4-dimethylhexane"             "52897-06-0"  ""
 4524E+02 8144E-03 "2,2,3,3-tetramethylhexane"              "13475-81-5"  ""
 4384E+02 7891E-03 "2,2,3,4-tetramethylhexane"              "52897-08-2"  ""
 3512E+02 6322E-03 "2,2,3,5-tetramethylhexane"              "52897-09-3"  ""
 4762E+02 8571E-03 "2,2,4,4-tetramethylhexane"              "51750-65-3"  ""
 3673E+02 6611E-03 "2,2,4,5-tetramethylhexane"              "16747-42-5"  ""
 3079E+02 5543E-03 "2,2,5,5-tetramethylhexane"              "1071-81-4"   ""
 4631E+02 8336E-03 "2,3,3,4-tetramethylhexane"              "52897-10-6"  ""
 3904E+02 7027E-03 "2,3,3,5-tetramethylhexane"              "52897-11-7"  ""
 4527E+02 8149E-03 "2,3,4,4-tetramethylhexane"              "52897-12-8"  ""
 3808E+02 6854E-03 "2,3,4,5-tetramethylhexane"              "52897-15-1"  ""
 5379E+02 9682E-03 "3,3,4,4-tetramethylhexane"              "5171-84-6"   ""
 4214E+02 7585E-03 "2,4-dimethyl-3-(1-methylethyl)-pentane" "13475-79-1"  ""
 4774E+02 8593E-03 "3,3-diethyl-2-methylpentane"            "52897-16-2"  ""
 5422E+02 9760E-03 "3-ethyl-2,2,3-trimethylpentane"         "52897-17-3"  ""
 4231E+02 7615E-03 "3-ethyl-2,2,4-trimethylpentane"         "52897-18-4"  ""
 5144E+02 9259E-03 "3-ethyl-2,3,4-trimethylpentane"         "52897-19-5"  ""
 5362E+02 9651E-03 "2,2,3,3,4-pentamethylpentane"           "16747-44-7"  ""
 5319E+02 9573E-03 "2,2,3,4,4-pentamethylpentane"           "16747-45-8"  ""
 1475E-03 2654E-08 "1-decanol"                              "112-30-1"    ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
 1998E-02 3600E-07 "1-methylnaphthalene"                    "90-12-0"     ""
 2772E-02 4990E-07 "2-methylnaphthalene"                    "91-57-6"     ""
 9261E-01 1667E-05 "pentylbenzene"                          "538-68-1"    ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
 1017E+02 1830E-03 "undecane"                               "1120-21-4"   ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
 4743E-02 8540E-07 "biphenyl"                               "92-52-4"     ""
 2011E-02 3620E-07 "1-ethylnaphthalene"                     "1127-76-0"   ""
 3465E-02 6240E-07 "2-ethylnaphthalene"                     "939-27-5"    ""
     1e99     1e99 ""                                       ""            ""
 3894E-02 7010E-07 "1,3-dimethylnaphthalene"                "575-41-7"    ""
 2731E-02 4920E-07 "1,4-dimethylnaphthalene"                "571-58-4"    ""
 3388E-02 6100E-07 "1,5-dimethylnaphthalene"                "571-61-9"    ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
 3283E-02 5910E-07 "2,3-dimethylnaphthalene"                "581-40-8"    ""
 6641E-02 1195E-06 "2,6-dimethylnaphthalene"                "581-42-0"    ""
     1e99     1e99 ""                                       ""            ""
 1191E+00 2144E-05 "hexylbenzene"                           "1077-16-3"   ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
 3986E+02 7175E-03 "dodecane"                               "112-40-3"    ""
 5003E-03 9006E-08 "1-dodecanol"                            "112-53-8"    ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
 1285E+02 2313E-03 "tridecane"                              "629-50-5"    ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
 6280E+01 1130E-03 "tetradecane"                            "629-59-4"    ""
 1400E-07 3000E-12 "1-tetradecanol"                         "112-72-1"    ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
 2661E+01 4790E-04 "pentadecane"                            "629-62-9"    ""
 1840E-07 3000E-12 "1-pentadecanol"                         "629-76-5"    ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
 1265E+01 2277E-04 "hexadecane"                             "544-76-3"    ""
 9253E-04 1665E-08 "1-hexadecanol"                          "124-29-8"    ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
 2969E+00 5344E-05 "heptadecane"                            "629-78-7"    ""
 4580E-05 8240E-10 "1-heptadecanol"                         "1454-85-9"   ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
 4896E-01 8812E-06 "octadecane"                             "593-45-3"    ""
 6023E-04 1084E-08 "1-octadecanol"                          "112-92-5"    "307"
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
 1608E-01 2894E-06 "nonadecane"                             "629-92-5"    ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
 1792E-02 3230E-07 "eicosane"                               "112-95-8"    ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
     1e99     1e99 ""                                       ""            ""
