,wt,logp,fraction_sp3,ali_homo_rings,ali_hetero_rings,amide_bonds,aro_homo_rings,aro_hetero_rings,hba,hbd,tpsa,asph,ecce,isf,npr1,npr2,pmi1,pmi2,pmi3,rog,si
1036,357.8444162080001,7.274,0.0,0,0,0,2,0,0,0,0.0,0.4547427187655555,0.9720201295944306,0.0008058779292399756,0.2348975684489439,0.8898697412874897,1104.2239885223396,4183.165970929966,4700.8744952689785,3.720038271688384,0.34526923158031336
997,323.8833885600001,6.620600000000001,0.0,0,0,0,2,0,0,0,0.0,0.2000691951903276,0.8993307845596009,0.0006577694149435247,0.4372689560709891,0.9193036662718376,1397.6078020452921,2938.2968047285167,3196.220044073733,3.3965973192282517,0.3890099933711191
896,257.81311608,4.7574,0.0,0,0,0,0,0,0,0,0.0,0.1605516660604206,0.8719214382515678,0.0013811940931767446,0.4896457959763542,0.9565755561811624,692.5714212844914,1353.0125203860296,1414.433508825504,2.5757398378801413,0.5082116255226299
360,122.036779432,1.2047,0.0,0,0,0,1,0,2,1,37.3,0.5834927855304601,0.9860267684278832,0.008297974968736344,0.16658695010013674,0.8334130499013767,100.43571510415062,502.4669435010397,602.9026586042779,2.2219018332970024,2.4386333899014544e-12
572,107.073499288,1.5772199999999998,0.14285714285714285,0,0,0,1,0,1,1,26.02,0.4944721880269528,0.9768593320089806,0.00855390975612243,0.21388278440998515,0.7948096028429026,92.91769793035525,345.2913650475865,434.4328048032338,2.0178774092080576,0.04689070851451691
0,16.031300127999998,0.6361,1.0,0,0,0,0,0,0,0,0.0,8.230898372608594e-16,0.00031524268089664666,0.3118651761875726,0.9999999503110248,0.9999999756097304,3.2065137500580585,3.20651383117871,3.2065139093864485,0.5475444692352984,0.9999999506138358
912,213.89106078400002,4.3002,0.0,0,0,0,1,0,0,0,0.0,0.3434288864585123,0.9462191737141272,0.001497048337250978,0.3235263131427709,0.6764736868586225,451.8716396965696,944.8358964159257,1396.7075361105494,2.5435041572271735,1.8535688057216227e-12
812,112.03244299999999,1.5313,0.0,0,0,0,1,0,1,1,20.23,0.5088105846241326,0.9784925591248448,0.008819662825389665,0.20628211686259304,0.7937178831376086,89.99413003099028,346.2731111615877,436.26724119249,1.9727301598729767,1.7044358195837725e-13
349,56.026214748,0.3713,0.0,0,0,0,0,0,1,0,17.07,0.7527461999924483,0.995884441107212,0.08435014992593863,0.09063211329642512,0.9093678867037628,10.780868646969907,108.17110383668587,118.9519724836334,1.4566116660685882,6.960394446254877e-13
365,72.057514876,0.9854,0.75,0,0,0,0,0,1,0,17.07,0.2337710009786399,0.9171055560486104,0.011736626893906579,0.3986444519427919,0.7836993273142252,66.77381281679031,131.2713419983438,167.50217516227414,1.592091767297673,0.4338917662960895
199,134.109550448,2.984100000000001,0.4,0,0,0,1,0,0,0,0.0,0.3310057893779693,0.9487626899947214,0.004356613070087172,0.315989490448623,0.8624586749756527,197.96540594742228,540.3248742925875,626.4936396028958,2.2547847960118457,0.35929918254627136
1039,357.8444162080001,7.274,0.0,0,0,0,2,0,0,0,0.0,0.33994211623646176,0.951002058603376,0.0005887107833997527,0.3091845476930262,0.8201139262428228,1393.0676137894693,3695.120467019287,4505.6184863823655,3.64584222611916,0.3468333284266997
869,190.148828416,4.756000000000005,1.0,0,0,0,0,0,0,0,0.0,0.8002666055487896,0.9973989694027724,0.0044514771150463,0.07207840060855407,0.9736109935207076,218.71638747278632,2954.348008678869,3034.423428186192,4.033681099321823,0.1639325001785379
342,86.07316494,1.2314,0.8,0,0,0,0,0,1,0,17.07,0.2809056714667039,0.9328912359331982,0.007606738785221223,0.3601582178973986,0.7452479365614297,97.97206892516633,202.7261314024337,272.02508246827364,1.8233503029660691,0.34145584454202715
968,289.9223609120002,5.967200000000003,0.0,0,0,0,2,0,0,0,0.0,0.1799230939010314,0.8912011949002652,0.000818807509928399,0.4536082342818961,0.8260135859702975,1008.8006960787752,1837.010480677287,2223.9470535092914,2.946409799182772,0.3673102848960507
1166,290.08220540000036,4.225800000000003,0.13333333333333333,0,0,2,2,0,2,1,41.57000000000001,0.7025458708282291,0.993764508298227,0.0014928661692029885,0.11149933653068522,0.9250618062611798,619.6548795496196,5141.008726782621,5557.47593510646,4.411767961474891,0.12039430548783915
982,289.9223609120002,5.967200000000001,0.0,0,0,0,2,0,0,0,0.0,0.4137377103513927,0.9654205741347356,0.0009427112862699664,0.260697362927509,0.7943131093072026,842.5836423896736,2567.2497232894225,3232.0374587907404,3.3724439327668616,0.32463305711355706
1332,187.10308516400002,2.7355000000000014,0.8888888888888888,0,1,1,0,0,2,0,20.31,0.3278449632207401,0.94615448409769,0.0026345532319813065,0.3237154494642383,0.9379219539529462,356.0079722692053,1031.4851933270086,1099.7558901140258,2.5767155370025367,0.4196096409953377
116,142.172150704,3.858800000000003,1.0,0,0,0,0,0,0,0,0.0,0.02086492413299197,0.6238136521957542,0.0018284192890731747,0.7815731106775581,0.8638960370247972,472.48245639691663,522.2489311219827,604.5275226873069,2.3706274367238347,0.7849160818313851
419,102.06807956,1.1171,0.8,0,0,0,0,0,2,1,37.3,0.0793189788395497,0.7962088089320636,0.0054036519674203155,0.6050219273538643,0.8350253683589421,154.529820460954,213.27544411027398,255.41193380677726,1.7467134829252244,0.8898544702456951
1394,304.1010501620005,3.5847200000000026,0.6666666666666666,0,0,0,0,1,6,0,53.47,0.2765821424339607,0.9316067151838666,0.000812695277505485,0.3634679191129887,0.9193123918177216,1131.189533473716,2861.095851745923,3112.212863887091,3.416359996906213,0.3167816274351604
925,375.75082144,7.2961,0.0,0,0,0,1,0,0,0,0.0,0.21791387359117506,0.910205372925134,0.0005298876316041999,0.41415719129120265,0.7850811598380453,1481.599329769717,2808.5368181208923,3577.384048676275,3.2186723871648253,0.24146127781850185
1032,357.8444162080001,7.274000000000001,0.0,0,0,0,2,0,0,0,0.0,0.3620658726100969,0.9522240827096129,0.0008234842834174859,0.3054002231627149,0.9949176472480166,1208.1804926732505,3935.9502778784217,3956.056351764815,3.550810970405721,0.3854971382332216
977,289.9223609120002,5.967200000000001,0.0,0,0,0,2,0,0,0,0.0,0.5321331054844285,0.9807714964778562,0.001481921894511492,0.19515960569899346,0.9646754773717204,650.9624298989934,3217.712449073191,3335.5387636056835,3.512309816355149,0.3183479731464203
236,154.07825032,2.938400000000001,0.16666666666666666,1,0,0,2,0,0,0,0.0,0.2493907479775077,0.8875942967845964,0.0015580424189115419,0.4606260569219438,0.5478124106507053,351.60301414220186,418.1537103141629,763.3155112668394,2.2294987162718707,0.05718962685563547
130,98.109550448,2.730700000000001,1.0,1,0,0,0,0,0,0,0.0,0.1213323792008113,0.7914081531857126,0.003666437659375043,0.6112880949856456,0.6136981801062674,167.3826850804479,168.04261371650546,273.819638323528,1.7613657537143932,0.5014252829779531
763,294.12157167600054,3.6199400000000033,0.5,0,0,0,1,0,5,0,103.35,0.17627256305270006,0.8705898080526879,0.0005109781808454376,0.4920095386420714,0.6514866196317297,1274.9793319037892,1688.2436412408488,2591.371166141791,3.0719268655045027,0.2380407768924151
308,122.07316494,2.00904,0.25,0,0,0,1,0,1,1,20.23,0.3538945759650101,0.9504046022115448,0.004110192069050376,0.3110162248100824,0.7007499340668588,170.49080001479368,384.13242570327714,548.1733312109408,2.1244951711807905,0.07210834470727395
196,134.109550448,3.029200000000001,0.4,0,0,0,1,0,0,0,0.0,0.4266379889193446,0.966248848984308,0.004971497052022543,0.257610484717722,0.9675632755741541,194.62211592391927,730.984269482901,755.4898867457878,2.5024732384447033,0.3998886831351822
1090,175.979570172,3.0020000000000016,0.14285714285714285,0,0,0,1,0,1,0,9.23,0.3847443251162101,0.9577760883584676,0.0021775499342011548,0.2875151553722915,0.7153665154172235,328.5189947571326,817.3881763675114,1142.6145322035181,2.5423719318032245,0.04553193466317667
122,226.26605108799998,6.4876000000000085,1.0,0,0,0,0,0,0,0,0.0,0.8284068526117548,0.998114942406612,0.003152050901884567,0.06137232067182492,0.9866030602177468,313.0035303769589,5031.751081732129,5100.076499480555,4.8023241228970726,0.11777820156562968
680,107.03711378,0.8940999999999999,0.0,0,0,0,0,1,2,0,29.96,0.4736134234968003,0.9738985179433374,0.008316381039252465,0.22698386891532854,0.7730161310880835,92.95102370123816,316.55395189783707,409.50497559767797,1.955287064704244,1.6755136024093492e-11
276,102.104465068,1.5574,1.0,0,0,0,0,0,1,1,20.23,0.33295706783170265,0.9458220160554762,0.00829654115878953,0.32468556165119844,0.9767356662913056,117.72805649936798,354.15554397094087,362.59098156585196,2.020761154956435,0.3746336933591796
509,58.041864812,0.4051,1.0,0,1,0,0,0,1,0,12.53,0.3096521218322979,0.9426227906328828,0.03169685914967938,0.33385966300150155,0.892709146018767,28.16396229680684,75.30777005059791,84.35868545365474,1.2716121257777857,0.35699608132861504
131,112.125200512,3.120800000000002,1.0,1,0,0,0,0,0,0,0.0,0.15170030172381907,0.8373914568183891,0.0029073148152814763,0.5466036480372007,0.619259699579201,213.00056544418166,241.31318303639802,389.68010222589163,1.9392207581937069,0.4247521419930112
768,48.03752838,0.9758,1.0,0,0,0,0,0,0,0,0.0,0.4574409460668705,0.9725026540667002,0.06273104945732562,0.23289179425910198,0.873040053347667,13.917191899389064,52.171292668107746,59.75818917821382,1.1442317373163384,0.5896415146563146
292,114.104465068,1.7015,1.0,1,0,0,0,0,1,1,20.23,0.24711299031895004,0.9192816792409316,0.004376084728754261,0.3936002975252597,0.7216242571939446,164.90180193548701,302.3299044229052,418.9575134274493,1.9698719691339068,0.3788161700646949
600,107.073499288,1.6984400000000002,0.2857142857142857,0,0,0,0,1,1,0,12.89,0.26341716708116186,0.9098604832820256,0.0037977956861831273,0.4149143296655329,0.6019446349283449,158.49842505174718,229.9445205505447,382.00277435468314,1.8960412380855618,0.10101450011693114
45,128.15650064,3.6128000000000022,1.0,0,0,0,0,0,0,0,0.0,0.3819074532740642,0.9588776470658302,0.004834942848818386,0.283819763155241,0.9316164448116488,192.68406554988067,632.4705585116326,678.8958718300678,2.4214320476492337,0.4185473733217143
524,192.15141526,3.6582000000000026,0.6153846153846154,1,0,0,0,0,1,0,17.07,0.32863392744685743,0.9482908636353776,0.0018159109050258895,0.3174026432556442,0.8455774619709314,465.6492009771129,1240.5141478733335,1467.0615096360964,2.8723907900351904,0.3315801406570951
1153,248.01193292,3.0185000000000013,0.2222222222222222,0,0,2,1,0,2,1,41.57,0.5991092894576762,0.9873750001240992,0.0018592946734171808,0.15840015508179064,0.8574046543256347,461.14511410384375,2496.13371241967,2911.2668094657442,3.4321479177383525,0.0741375826471342
507,122.07316494,2.0853,0.25,0,0,0,1,0,1,0,9.23,0.5962759613322001,0.9871282762776556,0.008195721785673031,0.15993050419824442,0.8499046505567418,103.70101289217294,551.0891969380153,648.4129679453064,2.3094795058424507,0.06140274215165298
227,142.07825032,3.148220000000001,0.09090909090909093,0,0,0,2,0,0,0,0.0,0.4728997979356695,0.9738849286304218,0.004352862553101649,0.2270421674194429,0.7770677242817172,178.51878270955615,610.9930406248302,786.2802964691423,2.3538736054934284,0.026831687278681824
333,64.01604398799999,-0.5742,1.0,0,0,0,0,0,3,2,49.69,0.3475245633103616,0.9525383380377036,0.02610052936228621,0.3044186501651455,0.7993947889250699,30.627531642333288,80.4270342150087,100.60990555512294,1.285533278654544,0.2959058752034356
237,152.062600256,3.3236000000000017,0.0,1,0,0,2,0,0,0,0.0,0.2593268295379588,0.8959067779332881,0.001699665361926243,0.444242102071825,0.5557578979385593,326.98077538552343,409.0610672583165,736.0418426361966,2.199123566939038,1.047334905206103e-11
1144,156.993056048,2.2482000000000006,0.0,0,0,0,1,0,2,0,43.14,0.1975900013628764,0.8768574021381144,0.0018453486145287442,0.4807505551901083,0.6171320047671436,334.42570141400836,429.29706753572486,695.6324809271678,2.1520286128652164,0.0842807614485966
441,88.052429496,0.5694,0.75,0,0,0,0,0,2,0,26.3,0.5079974706752352,0.9787638705324346,0.013772114038514706,0.2049909406299883,0.827799137914634,60.10690411070039,242.72508459467232,293.21736817235376,1.8391763412776096,0.18432577258505728
913,213.89106078400002,4.3002,0.0,0,0,0,1,0,0,0,0.0,0.2723797476117608,0.9104454341879514,0.000951610148048132,0.4136291954955704,0.5863708045053385,616.188053172884,873.5231661601404,1489.7112193316705,2.626822683128855,1.702859039275286e-12
567,127.13609954399999,1.8807,1.0,1,0,0,0,0,1,0,3.24,0.3822183798009424,0.9595212597970848,0.0046025432996272715,0.2816362050543486,0.7823489053994023,169.98186751719632,472.18761509786,603.551192874489,2.2125794179802942,0.2356697048143411
747,139.02694302,1.3003999999999998,0.0,0,0,0,1,0,3,1,63.37,0.41618947067844975,0.9643485364610659,0.003948847817276582,0.2646354099991156,0.7353645900028044,186.2225702356812,517.4722612181332,703.6948314524632,2.249121956572907,3.025686583894594e-12
1042,357.8444162080001,7.274000000000001,0.0,0,0,0,2,0,0,0,0.0,0.4868770589623706,0.9763970967999662,0.0007064759927111726,0.2159831228605542,0.8686617087477284,1229.570031692304,4945.203081652001,5692.898664522759,4.054946746398196,0.14775432556213386
