,Experimental,Predicted
589,4.833563189625013,[4.83356319]
590,-3.610917912644224,[-3.61091791]
591,3.473768074496991,[3.32109529]
592,3.5758698498968338,[3.57586985]
593,4.166811207610925,[4.16681121]
594,3.7290510419237717,[3.61343668]
595,4.1011549971796075,[3.7431671]
596,3.912023005428147,[3.91202301]
597,4.479013221681097,[4.47901322]
598,4.466354317688952,[4.46635432]
599,4.961845129926823,[4.96184513]
600,4.3428059215206005,[4.34280592]
601,4.841054141575701,[4.84105414]
602,4.1716199421464,[4.17161994]
603,4.7914997641795845,[4.79149976]
604,4.866534950122499,[4.8065068]
605,4.866534950122499,[4.86653495]
606,4.947660494934867,[4.94766049]
607,5.809142990314027,[5.80914299]
608,5.298317366548036,[4.94766049]
609,5.843044541989709,[4.16154265]
610,6.377127027919967,[6.37712703]
611,6.907755278982138,[6.90775528]
612,7.435388021064509,[7.43538802]
